Wallet Address,Status Code,Response,Total Balance,Transaction Count,Spend,Spend Games,Created At,Hodler Score,Is Bot,Temporal Activity,Transaction Velocity,Continuous Engagement,Funding Network
0xb4f0c739fa3c9fcb577b7002d8c292f2078fb14f,200,Success,38.33,3062,13478.923037454,6.417607027,2019-08-08T21:28:49.000Z,96,False,False,False,False,False
0x15d046e2fb863955e559fb032f04c5eaab54af17,200,Success,5.77,1287,2685.216259798,2.068128466,2021-07-12T10:12:05.000Z,96,False,False,False,False,False
0xaf765669d4576efef632de355f825cb2453a51e7,200,Success,490.55,568,1589.743835102,0.2501025702,2021-12-25T17:22:42.000Z,99,False,False,False,False,False
0x3db1f3055cbb47b2da355ee446acdc6d2881458f,200,Success,0.44,2597,167.33,0,2022-06-21T06:00:51.000Z,90,True,True,False,True,False
0xcea51cfee389c2c6bd7d6cfa47921932931230c9,200,Success,20.41,608,2078.946765063,3.428714306,2020-02-15T03:51:01.000Z,97,False,False,False,False,False
0x3a7cc69b589248fa3d3dff23aeca4e8170dab852,200,Success,3.06,91,161.347624227,0,2023-03-07T20:05:21.000Z,82,False,False,False,False,False
0x2b4285aec65eeb205994dbf4e69993e8e31bd1b3,200,Success,45.68,1229,22710.564870733,32.236405741,2021-07-18T16:21:16.000Z,93,False,False,False,False,False
0x851fed14eb63837347b1ab02b5b8d8b70343edac,200,Success,14.82,161,300.622881548,0.01387380227,2022-09-18T15:02:12.000Z,85,False,False,False,False,False
0xc1545b0f9bd5882824aabe72bd322bd46c492f7e,200,Success,70.61,5048,12361.931590155,25.047069574,2021-06-03T14:02:29.000Z,93,False,False,False,False,False
0xef3a5a1326e381aff63c5d6609c9a7f69af61ec3,200,Success,11.33,377,283.089199493,0.1767729991,2022-09-24T18:26:30.000Z,98,False,False,False,False,False
0x995850ab9d81c2fc4d1208695222c1d4c3070454,200,Success,1.51,1293,1316.943197612,6.138258931,2022-02-26T17:34:17.000Z,89,False,False,False,False,False
0x5a8bf7fdc5be87012203233845dfe208e337529d,200,Success,148.32,3038,4764.022267619,12.153724898,2022-06-03T22:30:13.000Z,95,False,False,False,False,False
0xc70d01d79e6752749807f0aa52f72bdef99ea6e6,200,Success,7.44,258,53.806358173,27.200005604,2022-10-20T10:46:31.000Z,80,False,False,False,False,False
0x20a041da5ab1e4cea46a01ab8f3a699c7d42a8ca,200,Success,16.35,1531,4509.075314423,63.865631435,2021-05-15T17:41:17.000Z,97,False,False,False,False,False
0x238c3dd7d822768e20d4cd0cc46f2a47b6d8d121,200,Success,1.79,491,909.784971076,0.5126357002,2021-10-28T06:46:14.000Z,97,False,False,False,False,False
0xb07ec1067a0aa2e17a608fe54a7b00d2ee147c4e,200,Success,9.52,727,1039.190260186,6.498438637,2021-02-08T18:24:45.000Z,95,False,False,False,False,False
0xb6d8bfa2f723ee3104eeae6b369c13017b4bc3bb,200,Success,12.48,255,370.15516238,0.1913660993,2021-06-01T15:01:35.000Z,98,False,False,False,False,False
0x5aafa18b8cbba3f70b916a2d04d8a62f7dc0eb5f,200,Success,576.76,2037,24798.601098669,50.984511032,2021-10-06T17:08:34.000Z,98,False,False,False,False,False
