Wallet Address,Status Code,Response,Total Balance,Transaction Count,Spend,Spend Games,Created At,Hodler Score,Is Bot,Temporal Activity,Transaction Velocity,Continuous Engagement,Funding Network
0x343e391c520c98caa10bdfd07e005bcdbba527c4,200,Success,221.89,1721,922823.664914905,696.957501245,2022-05-24T20:20:22.000Z,68,False,False,False,False,False
0x34816b3df346ab26077e32a6749a4e117fea6a0d,200,Success,903.68,939,183065.627329785,3854.155380384,2017-11-23T22:07:54.000Z,92,False,False,False,False,False
0x4a320766dd508085198913f8eddddf6d48f6952d,200,Success,17900.59,19,30708.820453481,2.707451102,2023-12-09T09:52:47.000Z,69,False,False,False,False,False
0x930ca4b8c83d53a9b09911df73c32869a70ce0d7,200,Success,102.4,348,540036.364782263,2123.747995375,2021-08-04T00:03:34.000Z,61,False,False,False,False,False
0x9802d77b482fb71601a68006dabe4b1584a90f33,200,Success,778.71,3,7863.44,0,2024-02-13T02:35:47.000Z,57,False,False,False,False,False
0x99dbfa30cdc416eccfd8017f662cfd0230b4aa06,200,Success,952.55,152,36393.507703826,173.237083529,2022-12-12T18:45:59.000Z,84,False,False,False,False,False
0x9a7af43904f9b6fe397a7cdb58e514325bb33fa7,200,Success,16.19,53,41073.185327271,2770.885946441,2022-07-31T21:25:27.000Z,98,False,False,False,False,False
0xaa744d905e090ce6b39d7b180f60044e4264087e,200,Success,28924.48,281,442697.296304469,5673.173329818,2021-10-28T03:22:36.000Z,85,False,False,False,False,False
0xbd031be4aafca44c99c064a7e33da1950f5d6ea8,200,Success,10.54,8,826.07,0,2022-11-09T01:37:35.000Z,88,False,False,False,False,False
0xc4def4dcb2e1a21651073651587da38c36886db7,200,Success,219386.46,1741,11153824.5820604,7944.609060604,2017-08-14T04:08:42.000Z,99,False,False,False,False,False
0xeb97952c39c36ace5af7b2919ab058ab9bbcad12,200,Success,42003.51,2346,17367713.2318929,67242.070360358,2021-03-06T08:56:28.000Z,99,True,False,False,True,False
0xf45b42b64c44397ea5f08dfae70d1237f93d606f,200,Success,426.2,545,49592.313603043,1738.415425043,2021-07-25T01:37:26.000Z,77,False,False,False,False,False
0xfe055fd0976d8174f019d02bbc30598532fee70e,200,Success,3433.31,93,95791.96,2294.89,2021-02-27T22:33:02.000Z,93,False,False,False,False,False
0x0b721ae430ac89041322a9a62b1e7a8874e588a8,200,Success,8738.64,136,78370.374987602,1.200427964,2022-03-31T07:32:14.000Z,94,False,False,False,False,False
0x14759b2e39aab546d8b47342977e06ab5668290c,200,Success,4749.34,496,138754.288164474,975.20576106,2021-04-13T05:09:24.000Z,94,False,False,False,False,False
0x171b89aabe308a822978e324919ccdcb7441f1c5,200,Success,688.51,609,408153.048319224,2062.824090773,2022-02-11T01:07:01.000Z,51,False,False,False,False,False
0x541c4b19d43d26861754b6d82b0c37e4c03e3bb5,200,Success,256.55,381,1724001.52,5179.17,2021-10-08T08:18:02.000Z,91,False,False,False,False,False
0x630d47851a4d2c096347b1664bde8a4b81b55ffc,200,Success,10975.12,603,2481438.43731202,2002.95147305,2020-01-10T09:01:15.000Z,87,False,False,False,False,False
0x8605308ca7c1f7766471d669ef46b83eb0060b1c,200,Success,1634.14,1138,237050.418722305,352.810198798,2021-12-11T15:34:36.000Z,80,False,False,False,False,False
0x8ed4d3c67ee1a73f5df8ca3e10698f1cd4c5b14c,200,Success,17934.55,8502,9706021.55032555,82172.60399652,2018-04-04T23:43:19.000Z,98,False,False,False,False,False
0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,200,Success,8511.08,2374,3892951.61679608,23524.125668541,2021-06-09T00:06:04.000Z,77,False,False,False,False,False
0xa5c01e0235363082e3bae5f5f39848ae5bbe6796,200,Success,264.4,856,331663.976388004,15548.229059503,2021-02-17T13:21:10.000Z,83,False,False,False,False,False
0xdc1b140342966fd258885e51fcd16d2cf68be4bc,200,Success,2451.75,390,84377.633110636,59.016613554,2021-02-19T20:31:47.000Z,76,False,False,False,False,False
0xe19843e8ec8ee6922731801cba48e2de6813963a,200,Success,1041.29,1580,195898.699308888,8225.198991709,2021-07-23T08:27:33.000Z,64,False,False,False,False,False
0x3caeac7ff83b19f4d14c02cda879c4740b4f0378,200,Success,431.15,3204,1074032.65447084,10043.795241636,2021-05-03T16:19:49.000Z,86,False,False,False,False,False
0x3f96c26bd11fe8f98dae408f16cfecc68f7024d8,200,Success,122.13,8,968.18,381.11,2022-10-28T04:37:23.000Z,89,False,False,False,False,False
0x58c61fe2dbb5afa588171d8916d0230fb4d3c05d,200,Success,4384.16,106,33171.06,248,2022-05-17T21:27:59.000Z,82,False,False,False,False,False
0x6cb34c81419b62bdf26164dcd89f0d3d41373d0e,200,Success,52.12,7,5024.431526884,0,2022-10-07T09:07:11.000Z,84,False,False,False,False,False
0x87b9b50ebb38bbb968f1cd63e37675d4d4c4391f,200,Success,27,28,1472.035408878,10.563667206,2022-10-13T04:45:59.000Z,85,False,False,False,False,False
0xb6157817f5980cc397a708364c33130cf7bbbe7d,200,Success,20.69,36,1769.53,1.6,2022-12-26T18:54:11.000Z,71,False,False,False,False,False
0xbdc4c923d1af852a47987d2ee9ff2230ea8443db,200,Success,30.57,334,622170.04,294.13,2021-09-18T21:09:35.000Z,96,False,False,False,False,False
0xcd9e0fe98bfe8d06b52ff93abf12b2a63fed2bc8,200,Success,23.87,1516,211411.532929848,1080.764488422,2021-03-03T21:51:16.000Z,74,False,False,False,False,False
0xe8f34a20b4d9869374c195d0fd863972f2c81b80,200,Success,6023.67,369,134471.96697305,7.912376556,2022-06-16T11:59:56.000Z,73,False,False,False,False,False
0x1b71395cff8fb73c28906c8adfc0d57916cefe99,200,Success,376.57,513,201379.393652063,4086.681644266,2021-10-27T19:01:42.000Z,90,False,False,False,False,False
